DATAFLOW,MEASURE: Data Item,REGIONTYPE: Region Type,REGION: Region,FREQUENCY: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,UNIT_MULT: Unit of Multiplier,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ING_USP4: Aboriginal and Torres Strait Islander Peoples:Aboriginal Medical Service is preferred health service provider (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2019,34.1,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_F_20: Estimated resident population:Females (no.),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2019,3063450.0,PSNS: Persons,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_F_20: Estimated resident population:Females (no.),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2020,3089265.0,PSNS: Persons,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_F_20: Estimated resident population:Females (no.),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2021,3076863.0,PSNS: Persons,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_F_20: Estimated resident population:Females (no.),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2022,3103949.0,PSNS: Persons,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_F_20: Estimated resident population:Females (no.),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2023,3180905.0,PSNS: Persons,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_F_20: Estimated resident population:Females (no.),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2024,3240231.0,PSNS: Persons,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_M_37: Estimated resident population:Males aged 80-84 years (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2019,1.7,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_M_37: Estimated resident population:Males aged 80-84 years (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2020,1.7,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_M_37: Estimated resident population:Males aged 80-84 years (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2021,1.8,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_M_37: Estimated resident population:Males aged 80-84 years (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2022,1.8,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_M_37: Estimated resident population:Males aged 80-84 years (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2023,1.8,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_M_37: Estimated resident population:Males aged 80-84 years (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2024,1.9,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_F_33: Estimated resident population:Females aged 60-64 years (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2019,5.3,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_F_33: Estimated resident population:Females aged 60-64 years (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2020,5.4,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_F_33: Estimated resident population:Females aged 60-64 years (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2021,5.4,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_F_33: Estimated resident population:Females aged 60-64 years (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2022,5.5,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_F_33: Estimated resident population:Females aged 60-64 years (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2023,5.4,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_F_33: Estimated resident population:Females aged 60-64 years (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2024,5.4,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_F_34: Estimated resident population:Females aged 65-69 years (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2019,4.5,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_F_34: Estimated resident population:Females aged 65-69 years (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2020,4.6,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_F_34: Estimated resident population:Females aged 65-69 years (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2021,4.7,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_F_34: Estimated resident population:Females aged 65-69 years (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2022,4.7,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_F_34: Estimated resident population:Females aged 65-69 years (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2023,4.7,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_F_34: Estimated resident population:Females aged 65-69 years (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2024,4.7,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_F_38: Estimated resident population:Females aged 85 and over (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2019,2.5,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_F_38: Estimated resident population:Females aged 85 and over (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2020,2.5,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_F_38: Estimated resident population:Females aged 85 and over (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2021,2.5,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_F_38: Estimated resident population:Females aged 85 and over (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2022,2.5,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_F_38: Estimated resident population:Females aged 85 and over (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2023,2.5,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ERP_F_38: Estimated resident population:Females aged 85 and over (%),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2024,2.5,PCT: Percent,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ING_HOSD9: Aboriginal and Torres Strait Islander Peoples:Living in a dwelling requiring four or more additional bedrooms (no.),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2011,171.0,PSNS: Persons,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ING_HOSD9: Aboriginal and Torres Strait Islander Peoples:Living in a dwelling requiring four or more additional bedrooms (no.),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2016,202.0,PSNS: Persons,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ING_HOSD9: Aboriginal and Torres Strait Islander Peoples:Living in a dwelling requiring four or more additional bedrooms (no.),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2021,253.0,PSNS: Persons,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ING_UA1: Aboriginal and Torres Strait Islander Peoples:Provided unpaid assistance to a person with a disability (no.),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2011,6739.0,PSNS: Persons,,,
ABS:ABS_REGIONAL_REMOTENESS_ASGS2021(1.4.0),ING_UA1: Aboriginal and Torres Strait Islander Peoples:Provided unpaid assistance to a person with a disability (no.),RA: Remoteness Area,10: Major Cities of Australia (NSW),A: Annual,2016,9846.0,PSNS: Persons,,,
