year,reporting_entity,facility_name,facility_type,state,electricity_production_gj,electricity_production_mwh,scope1_emissions_tco2e,scope2_emissions_tco2e,total_emissions_tco2e,emission_intensity_tco2e_per_mwh,grid_connected,primary_fuel,important_notes,controlling_corporation
2020,MORTONS LANE WIND FARM (HOLDING) PTY LTD,Mortons Lane Windfarm Pty Ltd,F,VIC,243287.0,67580.0,0.0,0.0,0.0,0.0,On,Wind,,
2020,MUMBIDA WIND FARM NO 1 HOLDINGS PTY LTD,Mumbida Wind Farm Pty Ltd,F,WA,690201.0,191722.0,63.0,409.0,472.0,0.0,On,Wind,,
2020,MURRA WARRA PROJECT CO PTY LTD,Murra Warra Wind Farm,F,VIC,529224.0,147007.0,6.0,184.0,190.0,0.0,On,Wind,,
2020,NEOEN AUSTRALIA PTY. LTD.,BULGANA GREEN POWER HUB,F,VIC,19545.0,5429.0,192.0,2854.0,3046.0,0.04,On,Wind,,
2020,NEOEN AUSTRALIA PTY. LTD.,COLEAMBALLY SOLAR PTY LTD,F,NSW,1182833.0,328565.0,52.0,1200.0,1252.0,0.0,On,Solar,,
2020,NEOEN AUSTRALIA PTY. LTD.,DEGRUSSA SOLAR PROJECT PTY LTD,F,WA,65302.0,18140.0,4.0,281.0,285.0,0.0,Off,Solar,,
2020,NEOEN AUSTRALIA PTY. LTD.,DUBBO SOLAR HUB PTY LTD,F,NSW,194669.0,54075.0,13.0,80.0,93.0,0.0,On,Solar,,
2020,NEOEN AUSTRALIA PTY. LTD.,GRIFFITH SOLAR FARM PTY LTD,F,NSW,260089.0,72247.0,11.0,90.0,101.0,0.0,On,Solar,,
2020,NEOEN AUSTRALIA PTY. LTD.,HORNSDALE POWER RESERVE PTY LTD,F,SA,0.0,0.0,198.0,3535.0,3733.0,0.0,On,Battery,,
2020,NEOEN AUSTRALIA PTY. LTD.,HWF1 Pty Ltd,F,SA,1297073.0,360298.0,27.0,85.0,112.0,0.0,On,Wind,,
2020,NEOEN AUSTRALIA PTY. LTD.,HWF2 Pty Ltd,F,SA,1206708.0,335197.0,27.0,106.0,133.0,0.0,On,Wind,,
2020,NEOEN AUSTRALIA PTY. LTD.,HWF3 PTY LTD,F,SA,1271254.0,353126.0,27.0,95.0,122.0,0.0,On,Wind,,
2020,NEOEN AUSTRALIA PTY. LTD.,NUMURKAH SOLAR FARM PTY LTD,F,VIC,903858.0,251072.0,37.0,1155.0,1192.0,0.0,On,Solar,,
2020,NEOEN AUSTRALIA PTY. LTD.,PARKES SOLAR FARM PTY LTD,F,NSW,486478.0,135133.0,19.0,269.0,288.0,0.0,On,Solar,,
2020,NEW ENERGY SOLAR LIMITED,FS NSW Project No 1 AT Pty Ltd as trustee for FS NSW Project No 1 Asset Trust,F,NSW,713549.0,198208.0,0.0,627.0,627.0,0.0,On,Solar,,
2020,NEW ENERGY SOLAR LIMITED,Manildra Prop Pty ltd as trustee for Manildra Asset Trust,F,NSW,385232.0,107009.0,0.0,170.0,170.0,0.0,On,Solar,,
2020,NEWGEN KWINANA HOLDINGS PTY LTD,Kwinana Gas Fired Power Station,F,WA,6207635.0,1724343.0,664160.0,653.0,664813.0,0.39,On,Gas,,
2020,NRG VICTORIA I PTY LTD,Gladstone Power Station,F,QLD,27368521.0,7602367.0,7241154.0,47079.0,7288233.0,0.95,On,Black Coal,,
2020,OAKEY 1 NEW HOLDCO PTY LTD,Oakey 1 Solar Farm,F,QLD,220922.0,61367.0,0.0,0.0,0.0,0.0,On,Solar,,
2020,ORIGIN ENERGY LIMITED,Australand,F,NSW,10.0,3.0,2.0,0.0,2.0,0.72,On,Gas,,
2020,ORIGIN ENERGY LIMITED,Ballarat Solar Park,F,VIC,1394.0,387.0,0.0,1.0,1.0,0.0,On,Solar,,
2020,ORIGIN ENERGY LIMITED,Bendigo Solar Park,F,VIC,1671.0,464.0,0.0,4.0,4.0,0.0,On,Solar,,
2020,ORIGIN ENERGY LIMITED,Blackmores,F,NSW,4704.0,1307.0,895.0,53.0,948.0,0.68,On,Gas,,
2020,ORIGIN ENERGY LIMITED,Bond,F,NSW,2319.0,644.0,384.0,26.0,410.0,0.6,On,Gas,,
2020,ORIGIN ENERGY LIMITED,Chifley Square,F,NSW,3850.0,1069.0,581.0,44.0,625.0,0.54,On,Gas,,
2020,ORIGIN ENERGY LIMITED,Darling Downs Power Station,F,QLD,7837519.0,2177089.0,931025.0,15515.0,946540.0,0.43,On,Gas,,
2020,ORIGIN ENERGY LIMITED,Drapac,F,VIC,2195.0,610.0,388.0,31.0,419.0,0.64,On,Gas,,
2020,ORIGIN ENERGY LIMITED,Eraring Power Station,F,NSW,53580557.0,14883488.0,13219982.0,10845.0,13230827.0,0.89,On,Black Coal,,
2020,ORIGIN ENERGY LIMITED,Exhibition Street,F,VIC,5115.0,1421.0,807.0,72.0,879.0,0.57,On,Gas,,
2020,ORIGIN ENERGY LIMITED,Kent Street,F,NSW,12615.0,3504.0,1819.0,142.0,1961.0,0.52,On,Gas,,
2020,ORIGIN ENERGY LIMITED,La Trobe,F,VIC,1947.0,541.0,348.0,28.0,376.0,0.64,On,Gas,,
2020,ORIGIN ENERGY LIMITED,Ladbroke Grove Power Station,F,SA,568444.0,157901.0,79665.0,414.0,80079.0,0.5,On,Gas,,
2020,ORIGIN ENERGY LIMITED,Mirvac,F,NSW,15835.0,4399.0,2433.0,178.0,2611.0,0.55,On,Gas,,
2020,ORIGIN ENERGY LIMITED,Mortlake Power Station,F,VIC,3484915.0,968032.0,531968.0,3902.0,535870.0,0.55,On,Gas,,
2020,ORIGIN ENERGY LIMITED,Mount,F,NSW,7059.0,1961.0,1179.0,79.0,1258.0,0.6,On,Gas,,
2020,ORIGIN ENERGY LIMITED,Mt Stuart Power Station,F,QLD,15400.0,4278.0,4456.0,4940.0,9396.0,1.04,On,Kerosene,,
2020,ORIGIN ENERGY LIMITED,Quarantine Power Station,F,SA,689880.0,191633.0,134948.0,1299.0,136247.0,0.7,On,Gas,,
2020,ORIGIN ENERGY LIMITED,Roma Power Station,F,QLD,63908.0,17752.0,11354.0,959.0,12313.0,0.64,On,Gas,,
2020,ORIGIN ENERGY LIMITED,Shoalhaven Scheme,F,NSW,576144.0,160040.0,2.0,231703.0,231705.0,0.0,On,Hydro,,
2020,ORIGIN ENERGY LIMITED,Stockland Headquarters,F,NSW,4670.0,1297.0,758.0,53.0,811.0,0.58,On,Gas,,
2020,ORIGIN ENERGY LIMITED,University of NSW,F,NSW,8243.0,2290.0,1224.0,93.0,1317.0,0.53,On,Gas,,
2020,ORIGIN ENERGY LIMITED,Uranquinty Power Station,F,NSW,1757821.0,488284.0,288486.0,4359.0,292845.0,0.59,On,Gas,,
2020,OZGEN HOLDINGS AUSTRALIA PTY LTD,Callide C Power Station (facility),F,QLD,20169245.0,5602568.0,5101734.0,31810.0,5133544.0,0.91,On,Black Coal,"Please note that where more than one person has operational control over a facility at the same time and no nomination of operational control has been made, data for the facility for the entire period must be reported by the controlling corporation of each entity with operational control. This results in the same facility being reported multiple times. C S ENERGY LIMITED and OZGEN HOLDINGS AUSTRALIA PTY LTD, have each included the same data for the Callide C Power Station in their NGER reports.",
2020,OZGEN HOLDINGS AUSTRALIA PTY LTD,Millmerran Power Station (facility),F,QLD,24807874.0,6891076.0,5717050.0,3917.0,5720967.0,0.83,On,Black Coal,,
2020,PALISADE GRANVILLE HARBOUR INVESTMENTS PTY LTD,Granville Harbour Wind Farm,F,TAS,247463.0,68740.0,5303.0,32.0,5335.0,0.08,On,Wind,,
2020,PALISADE SOLAR 1 PTY LTD,Ross River Solar Farm,F,QLD,1069287.0,297024.0,38.0,1192.0,1230.0,0.0,On,Solar,,
2020,PALISADE WATERLOO HOLDINGS PTY LTD,Waterloo Wind Farm,F,SA,1336674.0,371298.0,136.0,232.0,368.0,0.0,On,Wind,,
2020,PIONEER SAIL HOLDINGS PTY LIMITED,Bairnsdale Power Station,F,VIC,407752.0,113264.0,62064.0,150.0,62214.0,0.55,On,Gas,,
2020,PIONEER SAIL HOLDINGS PTY LIMITED,Braemar Power Station,F,QLD,1127779.0,313272.0,178998.0,1932.0,180930.0,0.57,On,Coal Seam Methane,,
2020,PIONEER SAIL HOLDINGS PTY LIMITED,Loy Yang B Power Station,F,VIC,33769928.0,9380536.0,10443495.0,2106.0,10445601.0,1.11,On,Brown Coal,,
2020,PIONEER SAIL HOLDINGS PTY LIMITED,Newman Power Station,F,WA,989908.0,274974.0,187289.0,0.0,187289.0,0.68,Off,Gas,,
2020,PIONEER SAIL HOLDINGS PTY LIMITED,Port Hedland Power Station,F,WA,1931877.0,536632.0,396684.0,0.0,396684.0,0.74,On,Gas,,
2020,PIONEER SAIL HOLDINGS PTY LIMITED,Wagerup Power Station,F,WA,2892073.0,803354.0,435585.0,3928.0,439513.0,0.54,On,Gas,,
2020,POWER AND WATER CORPORATION,Alpurrurulam (Lake Nash),F,NT,5875.0,1632.0,1177.0,0.0,1177.0,0.72,Off,Diesel,,
2020,POWER AND WATER CORPORATION,Amanbidgi (Kildurk),F,NT,999.0,277.0,263.0,0.0,263.0,0.95,Off,Diesel,,
