dataflow,measure,region_type,region,frequency,year,obs_value,unit_measure,unit_mult,obs_status,obs_comment,state_name_full,state
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_26: Estimated resident population:Females aged 25-29 years (%),STE: States and Territories,2: Victoria,A: Annual,2023,7.4,PCT: Percent,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_32: Estimated resident population:Females aged 55-59 years (%),STE: States and Territories,1: New South Wales,A: Annual,2019,6.2,PCT: Percent,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_32: Estimated resident population:Females aged 55-59 years (%),STE: States and Territories,1: New South Wales,A: Annual,2020,6.2,PCT: Percent,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_32: Estimated resident population:Females aged 55-59 years (%),STE: States and Territories,1: New South Wales,A: Annual,2021,6.1,PCT: Percent,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_32: Estimated resident population:Females aged 55-59 years (%),STE: States and Territories,1: New South Wales,A: Annual,2022,5.9,PCT: Percent,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_32: Estimated resident population:Females aged 55-59 years (%),STE: States and Territories,1: New South Wales,A: Annual,2023,5.7,PCT: Percent,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_36: Estimated resident population:Persons aged 75-79 years (%),STE: States and Territories,1: New South Wales,A: Annual,2019,3.0,PCT: Percent,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_36: Estimated resident population:Persons aged 75-79 years (%),STE: States and Territories,1: New South Wales,A: Annual,2020,3.1,PCT: Percent,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_36: Estimated resident population:Persons aged 75-79 years (%),STE: States and Territories,1: New South Wales,A: Annual,2021,3.2,PCT: Percent,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_36: Estimated resident population:Persons aged 75-79 years (%),STE: States and Territories,1: New South Wales,A: Annual,2022,3.4,PCT: Percent,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_36: Estimated resident population:Persons aged 75-79 years (%),STE: States and Territories,1: New South Wales,A: Annual,2023,3.6,PCT: Percent,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_7: Estimated resident population:Persons aged 25-29 years (no.),STE: States and Territories,2: Victoria,A: Annual,2019,520260.0,PSNS: Persons,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_7: Estimated resident population:Persons aged 25-29 years (no.),STE: States and Territories,2: Victoria,A: Annual,2020,518689.0,PSNS: Persons,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_7: Estimated resident population:Persons aged 25-29 years (no.),STE: States and Territories,2: Victoria,A: Annual,2021,487754.0,PSNS: Persons,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_7: Estimated resident population:Persons aged 25-29 years (no.),STE: States and Territories,2: Victoria,A: Annual,2022,490136.0,PSNS: Persons,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_7: Estimated resident population:Persons aged 25-29 years (no.),STE: States and Territories,2: Victoria,A: Annual,2023,515887.0,PSNS: Persons,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_29: Estimated resident population:Females aged 40-44 years (%),STE: States and Territories,5: Western Australia,A: Annual,2019,6.5,PCT: Percent,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_29: Estimated resident population:Females aged 40-44 years (%),STE: States and Territories,5: Western Australia,A: Annual,2020,6.5,PCT: Percent,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_29: Estimated resident population:Females aged 40-44 years (%),STE: States and Territories,5: Western Australia,A: Annual,2021,6.7,PCT: Percent,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_29: Estimated resident population:Females aged 40-44 years (%),STE: States and Territories,5: Western Australia,A: Annual,2022,6.8,PCT: Percent,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_29: Estimated resident population:Females aged 40-44 years (%),STE: States and Territories,5: Western Australia,A: Annual,2023,7.0,PCT: Percent,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_35: Estimated resident population:Females aged 70-74 years (%),STE: States and Territories,5: Western Australia,A: Annual,2019,3.9,PCT: Percent,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_35: Estimated resident population:Females aged 70-74 years (%),STE: States and Territories,5: Western Australia,A: Annual,2020,4.1,PCT: Percent,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_35: Estimated resident population:Females aged 70-74 years (%),STE: States and Territories,5: Western Australia,A: Annual,2021,4.3,PCT: Percent,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_35: Estimated resident population:Females aged 70-74 years (%),STE: States and Territories,5: Western Australia,A: Annual,2022,4.3,PCT: Percent,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_35: Estimated resident population:Females aged 70-74 years (%),STE: States and Territories,5: Western Australia,A: Annual,2023,4.3,PCT: Percent,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_15: Estimated resident population:Males aged 65-69 years (no.),STE: States and Territories,1: New South Wales,A: Annual,2019,191220.0,PSNS: Persons,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_15: Estimated resident population:Males aged 65-69 years (no.),STE: States and Territories,1: New South Wales,A: Annual,2020,195022.0,PSNS: Persons,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_15: Estimated resident population:Males aged 65-69 years (no.),STE: States and Territories,1: New South Wales,A: Annual,2021,196703.0,PSNS: Persons,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_15: Estimated resident population:Males aged 65-69 years (no.),STE: States and Territories,1: New South Wales,A: Annual,2022,199400.0,PSNS: Persons,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_15: Estimated resident population:Males aged 65-69 years (no.),STE: States and Territories,1: New South Wales,A: Annual,2023,202430.0,PSNS: Persons,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_8: Estimated resident population:Females aged 30-34 years (no.),STE: States and Territories,5: Western Australia,A: Annual,2019,103272.0,PSNS: Persons,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_8: Estimated resident population:Females aged 30-34 years (no.),STE: States and Territories,5: Western Australia,A: Annual,2020,103946.0,PSNS: Persons,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_8: Estimated resident population:Females aged 30-34 years (no.),STE: States and Territories,5: Western Australia,A: Annual,2021,103749.0,PSNS: Persons,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_8: Estimated resident population:Females aged 30-34 years (no.),STE: States and Territories,5: Western Australia,A: Annual,2022,103386.0,PSNS: Persons,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_8: Estimated resident population:Females aged 30-34 years (no.),STE: States and Territories,5: Western Australia,A: Annual,2023,107535.0,PSNS: Persons,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_8: Estimated resident population:Persons aged 30-34 years (no.),STE: States and Territories,1: New South Wales,A: Annual,2019,596681.0,PSNS: Persons,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_8: Estimated resident population:Persons aged 30-34 years (no.),STE: States and Territories,1: New South Wales,A: Annual,2020,601158.0,PSNS: Persons,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_8: Estimated resident population:Persons aged 30-34 years (no.),STE: States and Territories,1: New South Wales,A: Annual,2021,596529.0,PSNS: Persons,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_8: Estimated resident population:Persons aged 30-34 years (no.),STE: States and Territories,1: New South Wales,A: Annual,2022,597492.0,PSNS: Persons,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_8: Estimated resident population:Persons aged 30-34 years (no.),STE: States and Territories,1: New South Wales,A: Annual,2023,616395.0,PSNS: Persons,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_35: Estimated resident population:Males aged 70-74 years (%),STE: States and Territories,2: Victoria,A: Annual,2019,3.9,PCT: Percent,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_35: Estimated resident population:Males aged 70-74 years (%),STE: States and Territories,2: Victoria,A: Annual,2020,4.0,PCT: Percent,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_35: Estimated resident population:Males aged 70-74 years (%),STE: States and Territories,2: Victoria,A: Annual,2021,4.1,PCT: Percent,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_35: Estimated resident population:Males aged 70-74 years (%),STE: States and Territories,2: Victoria,A: Annual,2022,4.0,PCT: Percent,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_35: Estimated resident population:Males aged 70-74 years (%),STE: States and Territories,2: Victoria,A: Annual,2023,3.9,PCT: Percent,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_27: Estimated resident population:Persons aged 30-34 years (%),STE: States and Territories,5: Western Australia,A: Annual,2019,7.8,PCT: Percent,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_27: Estimated resident population:Persons aged 30-34 years (%),STE: States and Territories,5: Western Australia,A: Annual,2020,7.6,PCT: Percent,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_27: Estimated resident population:Persons aged 30-34 years (%),STE: States and Territories,5: Western Australia,A: Annual,2021,7.5,PCT: Percent,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_27: Estimated resident population:Persons aged 30-34 years (%),STE: States and Territories,5: Western Australia,A: Annual,2022,7.4,PCT: Percent,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_27: Estimated resident population:Persons aged 30-34 years (%),STE: States and Territories,5: Western Australia,A: Annual,2023,7.4,PCT: Percent,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_5: Estimated resident population:Persons aged 15-19 years (no.),STE: States and Territories,4: South Australia,A: Annual,2019,102692.0,PSNS: Persons,,,,South Australia,SA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_5: Estimated resident population:Persons aged 15-19 years (no.),STE: States and Territories,4: South Australia,A: Annual,2020,101938.0,PSNS: Persons,,,,South Australia,SA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_5: Estimated resident population:Persons aged 15-19 years (no.),STE: States and Territories,4: South Australia,A: Annual,2021,100904.0,PSNS: Persons,,,,South Australia,SA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_5: Estimated resident population:Persons aged 15-19 years (no.),STE: States and Territories,4: South Australia,A: Annual,2022,103678.0,PSNS: Persons,,,,South Australia,SA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_5: Estimated resident population:Persons aged 15-19 years (no.),STE: States and Territories,4: South Australia,A: Annual,2023,108007.0,PSNS: Persons,,,,South Australia,SA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_25: Estimated resident population:Males aged 20-24 years (%),STE: States and Territories,6: Tasmania,A: Annual,2022,5.7,PCT: Percent,,,,Tasmania,TAS
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_25: Estimated resident population:Males aged 20-24 years (%),STE: States and Territories,6: Tasmania,A: Annual,2023,5.5,PCT: Percent,,,,Tasmania,TAS
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_3: Estimated resident population:Males aged 5-9 years (no.),STE: States and Territories,5: Western Australia,A: Annual,2019,89992.0,PSNS: Persons,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_3: Estimated resident population:Males aged 5-9 years (no.),STE: States and Territories,5: Western Australia,A: Annual,2020,91227.0,PSNS: Persons,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_3: Estimated resident population:Males aged 5-9 years (no.),STE: States and Territories,5: Western Australia,A: Annual,2021,92535.0,PSNS: Persons,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_3: Estimated resident population:Males aged 5-9 years (no.),STE: States and Territories,5: Western Australia,A: Annual,2022,93559.0,PSNS: Persons,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_3: Estimated resident population:Males aged 5-9 years (no.),STE: States and Territories,5: Western Australia,A: Annual,2023,94733.0,PSNS: Persons,,,,Western Australia,WA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_25: Estimated resident population:Males aged 20-24 years (%),STE: States and Territories,6: Tasmania,A: Annual,2019,6.4,PCT: Percent,,,,Tasmania,TAS
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_25: Estimated resident population:Males aged 20-24 years (%),STE: States and Territories,6: Tasmania,A: Annual,2020,6.0,PCT: Percent,,,,Tasmania,TAS
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_25: Estimated resident population:Males aged 20-24 years (%),STE: States and Territories,6: Tasmania,A: Annual,2021,5.9,PCT: Percent,,,,Tasmania,TAS
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_3: Estimated resident population:Females aged 5-9 years (no.),STE: States and Territories,4: South Australia,A: Annual,2019,51553.0,PSNS: Persons,,,,South Australia,SA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_3: Estimated resident population:Females aged 5-9 years (no.),STE: States and Territories,4: South Australia,A: Annual,2020,51695.0,PSNS: Persons,,,,South Australia,SA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_3: Estimated resident population:Females aged 5-9 years (no.),STE: States and Territories,4: South Australia,A: Annual,2021,51643.0,PSNS: Persons,,,,South Australia,SA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_3: Estimated resident population:Females aged 5-9 years (no.),STE: States and Territories,4: South Australia,A: Annual,2022,51306.0,PSNS: Persons,,,,South Australia,SA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_3: Estimated resident population:Females aged 5-9 years (no.),STE: States and Territories,4: South Australia,A: Annual,2023,51171.0,PSNS: Persons,,,,South Australia,SA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_3: Estimated resident population:Females aged 5-9 years (no.),STE: States and Territories,2: Victoria,A: Annual,2019,198336.0,PSNS: Persons,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_3: Estimated resident population:Females aged 5-9 years (no.),STE: States and Territories,2: Victoria,A: Annual,2020,199227.0,PSNS: Persons,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_3: Estimated resident population:Females aged 5-9 years (no.),STE: States and Territories,2: Victoria,A: Annual,2021,198141.0,PSNS: Persons,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_3: Estimated resident population:Females aged 5-9 years (no.),STE: States and Territories,2: Victoria,A: Annual,2022,198083.0,PSNS: Persons,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_3: Estimated resident population:Females aged 5-9 years (no.),STE: States and Territories,2: Victoria,A: Annual,2023,198801.0,PSNS: Persons,,,,Victoria,VIC
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_20: Estimated resident population: Persons (no.),STE: States and Territories,1: New South Wales,A: Annual,2022,8166704.0,PSNS: Persons,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_20: Estimated resident population: Persons (no.),STE: States and Territories,1: New South Wales,A: Annual,2023,8341199.0,PSNS: Persons,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_20: Estimated resident population: Persons (no.),STE: States and Territories,1: New South Wales,A: Annual,2024,8479314.0,PSNS: Persons,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_5: Estimated resident population:Females aged 15-19 years (no.),STE: States and Territories,3: Queensland,A: Annual,2019,153318.0,PSNS: Persons,,,,Queensland,QLD
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_5: Estimated resident population:Females aged 15-19 years (no.),STE: States and Territories,3: Queensland,A: Annual,2020,153830.0,PSNS: Persons,,,,Queensland,QLD
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_5: Estimated resident population:Females aged 15-19 years (no.),STE: States and Territories,3: Queensland,A: Annual,2021,154990.0,PSNS: Persons,,,,Queensland,QLD
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_5: Estimated resident population:Females aged 15-19 years (no.),STE: States and Territories,3: Queensland,A: Annual,2022,160732.0,PSNS: Persons,,,,Queensland,QLD
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_F_5: Estimated resident population:Females aged 15-19 years (no.),STE: States and Territories,3: Queensland,A: Annual,2023,168293.0,PSNS: Persons,,,,Queensland,QLD
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_18: Estimated resident population:Persons aged 80-84 years (no.),STE: States and Territories,6: Tasmania,A: Annual,2019,13082.0,PSNS: Persons,,,,Tasmania,TAS
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_18: Estimated resident population:Persons aged 80-84 years (no.),STE: States and Territories,6: Tasmania,A: Annual,2020,13778.0,PSNS: Persons,,,,Tasmania,TAS
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_18: Estimated resident population:Persons aged 80-84 years (no.),STE: States and Territories,6: Tasmania,A: Annual,2021,14499.0,PSNS: Persons,,,,Tasmania,TAS
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_18: Estimated resident population:Persons aged 80-84 years (no.),STE: States and Territories,6: Tasmania,A: Annual,2022,15058.0,PSNS: Persons,,,,Tasmania,TAS
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_18: Estimated resident population:Persons aged 80-84 years (no.),STE: States and Territories,6: Tasmania,A: Annual,2023,15505.0,PSNS: Persons,,,,Tasmania,TAS
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_25: Estimated resident population:Males aged 20-24 years (%),STE: States and Territories,1: New South Wales,A: Annual,2019,7.1,PCT: Percent,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_25: Estimated resident population:Males aged 20-24 years (%),STE: States and Territories,1: New South Wales,A: Annual,2020,6.8,PCT: Percent,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_25: Estimated resident population:Males aged 20-24 years (%),STE: States and Territories,1: New South Wales,A: Annual,2021,6.5,PCT: Percent,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_25: Estimated resident population:Males aged 20-24 years (%),STE: States and Territories,1: New South Wales,A: Annual,2022,6.6,PCT: Percent,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_M_25: Estimated resident population:Males aged 20-24 years (%),STE: States and Territories,1: New South Wales,A: Annual,2023,6.9,PCT: Percent,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_20: Estimated resident population: Persons (no.),STE: States and Territories,1: New South Wales,A: Annual,2019,8046748.0,PSNS: Persons,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_20: Estimated resident population: Persons (no.),STE: States and Territories,1: New South Wales,A: Annual,2020,8110610.0,PSNS: Persons,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_20: Estimated resident population: Persons (no.),STE: States and Territories,1: New South Wales,A: Annual,2021,8097062.0,PSNS: Persons,,,,New South Wales,NSW
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_15: Estimated resident population:Persons aged 65-69 years (no.),STE: States and Territories,4: South Australia,A: Annual,2019,97905.0,PSNS: Persons,,,,South Australia,SA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_15: Estimated resident population:Persons aged 65-69 years (no.),STE: States and Territories,4: South Australia,A: Annual,2020,99914.0,PSNS: Persons,,,,South Australia,SA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_15: Estimated resident population:Persons aged 65-69 years (no.),STE: States and Territories,4: South Australia,A: Annual,2021,101229.0,PSNS: Persons,,,,South Australia,SA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_15: Estimated resident population:Persons aged 65-69 years (no.),STE: States and Territories,4: South Australia,A: Annual,2022,102808.0,PSNS: Persons,,,,South Australia,SA
ABS:ABS_REGIONAL_ASGS2021(1.4.0),ERP_P_15: Estimated resident population:Persons aged 65-69 years (no.),STE: States and Territories,4: South Australia,A: Annual,2023,104069.0,PSNS: Persons,,,,South Australia,SA
